CompoundName	SumFormula	Mass	Charge	RetentionTime	RetentionTimeRange	IsoDistribution
feature_1392	 	156.12570466308594	+1	388.4475402832031	0	0
feature_1393	 	182.14131440429688	+1	417.1482849121094	0	0
feature_1394	 	626.3210809570312	+2	316.8763122558594	0	0
feature_1395	 	336.1544674804687	+1	482.14813232421875	0	0
feature_1396	 	437.3248471191406	+1	625.2954711914062	0	0
feature_1397	 	767.52878359375	+2	308.4490966796875	0	0
feature_1398	 	270.1825436523437	+1	392.0047302246094	0	0
feature_1399	 	513.3296994140625	+1	644.1766357421875	0	0
feature_1400	 	610.3296994140625	+1	340.11309814453125	0	0
feature_1401	 	356.26704682617185	+1	613.4490356445312	0	0
feature_1402	 	641.2592038085937	+1	340.11309814453125	0	0
feature_1403	 	369.25105561523435	+1	385.9564208984375	0	0
feature_1404	 	604.2696408203125	+1	320.5846252441406	0	0
feature_1405	 	2502.710180078125	+2	61.20008850097656	0	0
feature_1406	 	789.4116696289062	+1	329.13348388671875	0	0
feature_1407	 	2123.712621484375	+2	52.75938415527344	0	0
feature_1408	 	664.3790768554687	+1	392.0047302246094	0	0
feature_1409	 	200.11557282714844	+1	326.71307373046875	0	0
feature_1410	 	400.2317379882812	+1	320.5846252441406	0	0
feature_1411	 	561.3006466796875	+1	341.3302307128906	0	0
feature_1412	 	588.34764375	+1	340.11309814453125	0	0
feature_1413	 	336.1907833984375	+1	577.4818115234375	0	0
feature_1414	 	464.2241696289062	+1	353.5516662597656	0	0
feature_1415	 	282.1937741210937	+1	421.9178161621094	0	0
feature_1416	 	555.3763913085937	+1	656.021240234375	0	0
feature_1417	 	241.14207734375	+1	174.7786102294922	0	0
feature_1418	 	584.3165768554687	+1	353.5516662597656	0	0
feature_1419	 	541.361071484375	+1	644.1766357421875	0	0
feature_1420	 	318.2261837890625	+1	73.2652359008789	0	0
feature_1421	 	599.2486447265625	+1	251.52005004882812	0	0
feature_1422	 	172.12059296875	+1	129.86257934570312	0	0
feature_1423	 	2320.802465234375	+2	52.75938415527344	0	0
feature_1424	 	287.2091549804687	+1	384.7609558105469	0	0
feature_1425	 	438.3088864257812	+1	591.9486694335938	0	0
feature_1426	 	180.08931245117188	+1	162.84329223632812	0	0
feature_1427	 	767.530016796875	+1	513.6401977539062	0	0
feature_1428	 	546.337145703125	+1	316.8763122558594	0	0
feature_1429	 	2472.974828515625	+2	359.54241943359375	0	0
feature_1430	 	170.17709626464844	+1	61.20008850097656	0	0
feature_1431	 	438.2612790039062	+1	614.6383666992188	0	0
feature_1432	 	502.3113278320312	+1	312.0740966796875	0	0
feature_1433	 	267.18294038085935	+1	357.1395568847656	0	0
feature_1434	 	251.15162934570313	+1	378.7744140625	0	0
feature_1435	 	518.3053338867187	+2	255.7972412109375	0	0
feature_1436	 	252.17199982910157	+1	411.22998046875	0	0
feature_1437	 	382.196032421875	+1	199.4755859375	0	0
feature_1438	 	429.1490963867187	+1	74.4663314819336	0	0
feature_1439	 	275.1363400390625	+1	82.83937072753906	0	0
feature_1440	 	827.7826413085937	+1	51.509498596191406	0	0
feature_1441	 	240.13557709960938	+1	417.1482849121094	0	0
feature_1442	 	318.2262448242187	+1	320.5846252441406	0	0
feature_1443	 	223.15668000488282	+1	399.2216491699219	0	0
feature_1444	 	456.2706784179687	+1	612.261474609375	0	0
feature_1445	 	415.2930172851562	+1	647.73291015625	0	0
feature_1446	 	2141.72409609375	+2	52.75938415527344	0	0
feature_1447	 	598.2903927734375	+1	300.0205993652344	0	0
feature_1448	 	297.0889767578125	+1	287.03973388671875	0	0
feature_1449	 	234.16144074707032	+1	382.34136962890625	0	0
feature_1450	 	411.1637143066406	+1	455.0633544921875	0	0
feature_1451	 	285.1934994628906	+1	358.3487243652344	0	0
feature_1452	 	459.2828244140625	+1	550.2778930664062	0	0
feature_1453	 	518.305394921875	+2	268.3266906738281	0	0
feature_1454	 	205.05809296875	+1	47.8638801574707	0	0
feature_1455	 	402.21101655273435	+1	301.212890625	0	0
feature_1456	 	268.1670407226562	+1	405.2297058105469	0	0
feature_1457	 	459.31917084960935	+1	634.7432861328125	0	0
feature_1458	 	707.5035275390625	+1	651.29541015625	0	0
feature_1459	 	560.3164547851562	+1	297.6459655761719	0	0
feature_1460	 	206.1301602294922	+1	384.7609558105469	0	0
feature_1461	 	515.3452633789062	+1	617.0135498046875	0	0
feature_1462	 	330.2262448242187	+1	258.988525390625	0	0
feature_1463	 	658.426012890625	+1	406.43951416015625	0	0
feature_1464	 	298.1999691894531	+1	267.1705017089844	0	0
feature_1465	 	384.250719921875	+1	631.19140625	0	0
feature_1466	 	518.3058346679687	+1	268.3266906738281	0	0
feature_1467	 	602.2740353515625	+1	283.5102233886719	0	0
feature_1468	 	2825.110570703125	+2	347.4400939941406	0	0
feature_1469	 	237.17232026367188	+1	468.8407897949219	0	0
feature_1470	 	252.1719845703125	+1	392.0047302246094	0	0
feature_1471	 	284.1982602050781	+1	407.6415100097656	0	0
feature_1472	 	1834.6443841796874	+2	52.75938415527344	0	0
feature_1473	 	378.1997250488281	+1	147.74191284179688	0	0
feature_1474	 	500.1399411132812	+1	186.9614715576172	0	0
feature_1475	 	482.23494233398435	+1	333.99951171875	0	0
feature_1476	 	565.2516354492187	+1	453.91265869140625	0	0
feature_1477	 	360.23680390625	+1	296.47601318359375	0	0
feature_1478	 	373.24592866210935	+1	553.3961791992188	0	0
feature_1479	 	273.2298458984375	+1	442.1531677246094	0	0
feature_1480	 	401.20457734375	+1	313.279541015625	0	0
feature_1481	 	156.12570466308594	+1	378.7744140625	0	0
feature_1482	 	222.12506379394532	+1	417.1482849121094	0	0
feature_1483	 	254.15126313476563	+1	415.9554748535156	0	0
feature_1484	 	345.21467866210935	+1	302.4249572753906	0	0
feature_1485	 	208.14580048828125	+1	453.91265869140625	0	0
feature_1486	 	604.2688348632812	+2	284.7020568847656	0	0
feature_1487	 	478.2536801269531	+1	612.261474609375	0	0
feature_1488	 	587.3663815429687	+1	605.1293334960938	0	0
feature_1489	 	456.25813569335935	+1	366.780029296875	0	0
feature_1490	 	333.2511166503906	+1	411.22998046875	0	0
feature_1491	 	654.3527096679687	+1	342.5674133300781	0	0
feature_1492	 	419.19404877929685	+1	429.0801696777344	0	0
feature_1493	 	1655.55856875	+2	61.20008850097656	0	0
feature_1494	 	601.382067578125	+1	657.191650390625	0	0
feature_1495	 	545.3195065429687	+1	580.7504272460938	0	0
feature_1496	 	314.17244233398435	+1	480.97039794921875	0	0
feature_1497	 	484.3506344726562	+1	296.47601318359375	0	0
feature_1498	 	602.3629510742187	+2	348.6841735839844	0	0
feature_1499	 	1394.961657421875	+1	61.20008850097656	0	0
feature_1500	 	273.1319455078125	+1	395.6101989746094	0	0
feature_1501	 	442.1946286132812	+1	217.87518310546875	0	0
feature_1502	 	634.2877682617187	+1	310.8613586425781	0	0
feature_1503	 	211.15666474609375	+1	400.42767333984375	0	0
feature_1504	 	284.19819916992185	+1	437.3899841308594	0	0
feature_1505	 	344.24190034179685	+1	285.8750305175781	0	0
feature_1506	 	156.125719921875	+1	401.62774658203125	0	0
feature_1507	 	501.3296994140625	+1	612.261474609375	0	0
feature_1508	 	612.3057736328125	+1	310.8613586425781	0	0
feature_1509	 	228.17195405273438	+1	444.48382568359375	0	0
feature_1510	 	2195.856176171875	+2	343.8460693359375	0	0
feature_1511	 	442.2422970703125	+1	320.5846252441406	0	0
feature_1512	 	486.2322873046875	+1	330.35064697265625	0	0
feature_1513	 	351.2405270507812	+1	420.7302551269531	0	0
feature_1514	 	346.1846798828125	+1	109.64118957519531	0	0
feature_1515	 	636.3842038085937	+1	369.1773376464844	0	0
feature_1516	 	369.2511166503906	+1	420.7302551269531	0	0
feature_1517	 	248.13827790527344	+1	455.0633544921875	0	0
feature_1518	 	854.2970456054687	+1	508.87225341796875	0	0
feature_1519	 	276.1332272460937	+1	414.771240234375	0	0
feature_1520	 	2565.02194765625	+2	341.3302307128906	0	0
feature_1521	 	408.2119015625	+1	538.5184326171875	0	0
feature_1522	 	415.32930268554685	+1	654.8397827148438	0	0
feature_1523	 	250.13124360351563	+1	410.04071044921875	0	0
feature_1524	 	1404.5987423828126	+1	383.5470275878906	0	0
feature_1525	 	2141.713109765625	+2	61.20008850097656	0	0
feature_1526	 	455.201159375	+1	284.7020568847656	0	0
feature_1527	 	611.2689694335937	+1	290.5894775390625	0	0
feature_1528	 	724.3350705078125	+1	375.1905212402344	0	0
feature_1529	 	583.2948483398437	+1	76.8497543334961	0	0
feature_1530	 	436.2682064941406	+1	359.54241943359375	0	0
feature_1531	 	270.1826352050781	+1	411.22998046875	0	0
feature_1532	 	624.3445309570312	+1	348.6841735839844	0	0
feature_1533	 	2508.995824609375	+2	335.2039489746094	0	0
feature_1534	 	613.2639520507812	+2	320.5846252441406	0	0
feature_1535	 	236.1406582763672	+1	427.8924255371094	0	0
feature_1536	 	1637.5546625	+2	51.509498596191406	0	0
feature_1537	 	344.20552338867185	+1	315.6947937011719	0	0
feature_1538	 	584.3109005859375	+1	281.1518249511719	0	0
feature_1539	 	397.2333859375	+1	513.6401977539062	0	0
feature_1540	 	369.25105561523435	+1	392.0047302246094	0	0
feature_1541	 	1403.47313203125	+1	61.20008850097656	0	0
feature_1542	 	308.1595333984375	+1	423.11077880859375	0	0
feature_1543	 	268.1669796875	+1	417.1482849121094	0	0
feature_1544	 	626.3212155273437	+1	316.8763122558594	0	0
feature_1545	 	2727.074437890625	+2	336.4239807128906	0	0
feature_1546	 	400.2317379882812	+1	342.5674133300781	0	0
feature_1547	 	415.2928646972656	+1	594.3441162109375	0	0
feature_1548	 	624.3058346679687	+1	306.03155517578125	0	0
feature_1549	 	2482.843480859375	+2	61.20008850097656	0	0
feature_1550	 	250.15548981933594	+1	432.6463623046875	0	0
feature_1551	 	268.1668881347656	+1	436.2067565917969	0	0
feature_1552	 	313.125231640625	+1	61.20008850097656	0	0
feature_1553	 	682.2340573242187	+1	337.64190673828125	0	0
feature_1554	 	1475.501683984375	+2	51.509498596191406	0	0
feature_1555	 	466.2003354003906	+1	316.8763122558594	0	0
feature_1556	 	328.1025570800781	+1	314.4895324707031	0	0
feature_1557	 	1476.4866818359376	+1	61.20008850097656	0	0
feature_1558	 	613.2642697265625	+1	320.5846252441406	0	0
feature_1559	 	575.3162106445312	+1	347.4400939941406	0	0
feature_1560	 	391.233141796875	+1	398.027587890625	0	0
feature_1561	 	606.3373288085937	+1	657.191650390625	0	0
feature_1562	 	546.3367059570312	+2	316.8763122558594	0	0
feature_1563	 	324.19075288085935	+1	437.3899841308594	0	0
feature_1564	 	291.0883969238281	+1	144.22193908691406	0	0
feature_1565	 	204.14686860351563	+1	320.5846252441406	0	0
feature_1566	 	392.2154416015625	+1	274.1663818359375	0	0
feature_1567	 	2607.029516015625	+2	353.5516662597656	0	0
feature_1568	 	284.13670625	+1	431.45794677734375	0	0
feature_1569	 	240.13556184082032	+1	456.2331848144531	0	0
feature_1570	 	459.15974702148435	+1	146.5718994140625	0	0
feature_1571	 	245.19862641601563	+1	116.44277954101562	0	0
feature_1572	 	222.12506379394532	+1	407.6415100097656	0	0
feature_1573	 	238.1563595703125	+1	526.8812255859375	0	0
feature_1574	 	185.2137783935547	+1	645.353515625	0	0
feature_1575	 	589.382067578125	+1	647.73291015625	0	0
feature_1576	 	431.230212109375	+1	512.4989624023438	0	0
feature_1577	 	273.07783784179685	+1	144.22193908691406	0	0
feature_1578	 	2632.016332421875	+2	355.9523620605469	0	0
feature_1579	 	351.2404965332031	+1	385.9564208984375	0	0
feature_1580	 	317.1945980957031	+1	266.0291442871094	0	0
feature_1581	 	445.1440609863281	+1	73.2652359008789	0	0
feature_1582	 	351.240466015625	+1	437.3899841308594	0	0
feature_1583	 	227.12643708496094	+1	274.1663818359375	0	0
feature_1584	 	546.3011349609375	+1	302.4249572753906	0	0
feature_1585	 	384.29832734375	+1	613.4490356445312	0	0
feature_1586	 	1458.4754513671876	+1	51.509498596191406	0	0
feature_1587	 	375.1524533203125	+1	170.00396728515625	0	0
feature_1588	 	424.1493405273437	+1	429.0801696777344	0	0
feature_1589	 	342.1898678710937	+1	333.99951171875	0	0
feature_1590	 	224.14058198242188	+1	388.4475402832031	0	0
feature_1591	 	2340.656225	+2	61.20008850097656	0	0
feature_1592	 	304.21052827148435	+1	316.8763122558594	0	0
feature_1593	 	2547.995336328125	+2	342.5674133300781	0	0
feature_1594	 	2867.12253359375	+2	358.3487243652344	0	0
feature_1595	 	221.1410244873047	+1	351.0899353027344	0	0
feature_1596	 	629.4131344726562	+1	657.191650390625	0	0
feature_1597	 	1494.5154779296874	+2	51.509498596191406	0	0
feature_1598	 	2320.790746484375	+2	61.20008850097656	0	0
feature_1599	 	269.10066499023435	+1	140.59902954101562	0	0
feature_1600	 	478.2423275878906	+1	347.4400939941406	0	0
feature_1601	 	308.15950288085935	+1	418.3439025878906	0	0
feature_1602	 	572.316637890625	+1	332.79290771484375	0	0
feature_1603	 	224.15190400390625	+1	246.99322509765625	0	0
feature_1604	 	594.2986325195312	+1	333.99951171875	0	0
feature_1605	 	302.1948727539062	+1	234.83306884765625	0	0
feature_1606	 	360.2368649414062	+1	348.6841735839844	0	0
feature_1607	 	466.2536801269531	+1	600.3799438476562	0	0
feature_1608	 	388.2682064941406	+1	329.13348388671875	0	0
feature_1609	 	252.13568391113282	+1	423.11077880859375	0	0
feature_1610	 	289.2247799804687	+1	381.142822265625	0	0
feature_1611	 	271.1527279785156	+1	340.11309814453125	0	0
feature_1612	 	496.350817578125	+1	614.6383666992188	0	0
feature_1613	 	392.2169674804687	+1	594.3441162109375	0	0
feature_1614	 	208.1457852294922	+1	381.142822265625	0	0
feature_1615	 	369.1782711914062	+1	475.0689697265625	0	0
feature_1616	 	492.2315854003906	+1	382.34136962890625	0	0
feature_1617	 	447.2252682617187	+1	430.2729187011719	0	0
feature_1618	 	310.2251156738281	+1	522.8485717773438	0	0
feature_1619	 	503.29524506835935	+1	309.65325927734375	0	0
feature_1620	 	386.172594921875	+1	500.4327087402344	0	0
feature_1621	 	518.342028515625	+1	289.41864013671875	0	0
feature_1622	 	1421.6248529296874	+2	383.5470275878906	0	0
feature_1623	 	442.2925900390625	+1	634.7432861328125	0	0
feature_1624	 	2627.86960390625	+2	61.20008850097656	0	0
feature_1625	 	333.2299984863281	+1	413.58843994140625	0	0
feature_1626	 	196.1457852294922	+1	413.58843994140625	0	0
feature_1627	 	763.4320428710937	+2	309.65325927734375	0	0
feature_1628	 	628.2274655273437	+1	347.4400939941406	0	0
feature_1629	 	718.4217889648437	+2	302.4249572753906	0	0
feature_1630	 	447.167223828125	+1	371.5859069824219	0	0
feature_1631	 	1206.9678830078126	+1	347.4400939941406	0	0
feature_1632	 	653.2789181640625	+1	347.4400939941406	0	0
feature_1633	 	392.2171505859375	+1	410.04071044921875	0	0
feature_1634	 	471.3191098144531	+1	646.5426025390625	0	0
feature_1635	 	459.2689694335937	+1	325.5163879394531	0	0
feature_1636	 	585.2332638671875	+1	308.4490966796875	0	0
feature_1637	 	181.1097287109375	+1	184.1002655029297	0	0
feature_1638	 	373.22249116210935	+1	413.58843994140625	0	0
feature_1639	 	1404.5986078125	+2	383.5470275878906	0	0
feature_1640	 	2287.75388125	+2	61.20008850097656	0	0
feature_1641	 	346.2208737304687	+1	285.8750305175781	0	0
feature_1642	 	307.1755856445312	+1	358.3487243652344	0	0
feature_1643	 	613.26315859375	+2	290.5894775390625	0	0
feature_1644	 	408.154284375	+1	500.4327087402344	0	0
feature_1645	 	227.13766755371094	+1	54.00672149658203	0	0
feature_1646	 	442.2422360351562	+1	352.29876708984375	0	0
feature_1647	 	254.15124787597657	+1	452.7533874511719	0	0
feature_1648	 	1297.42576875	+1	51.509498596191406	0	0
feature_1649	 	286.1775998046875	+1	405.2297058105469	0	0
feature_1650	 	618.3040036132812	+1	351.0899353027344	0	0
feature_1651	 	2692.0575921875	+2	361.95556640625	0	0
feature_1652	 	341.21968354492185	+1	528.0224609375	0	0
feature_1653	 	677.256579296875	+1	348.6841735839844	0	0
feature_1654	 	1134.3641232421876	+1	61.20008850097656	0	0
feature_1655	 	655.2747677734375	+1	348.6841735839844	0	0
feature_1656	 	682.3109005859375	+1	354.7678527832031	0	0
feature_1657	 	297.1067990234375	+1	148.9193115234375	0	0
feature_1658	 	248.17718781738282	+1	437.3899841308594	0	0
feature_1659	 	669.3271969726562	+1	364.3614196777344	0	0
feature_1660	 	2649.042211328125	+2	357.1395568847656	0	0
feature_1661	 	460.2529477050781	+1	335.2039489746094	0	0
feature_1662	 	391.23311127929685	+1	385.9564208984375	0	0
feature_1663	 	414.2037228515625	+1	523.4430541992188	0	0
feature_1664	 	352.2245053222656	+1	424.3140869140625	0	0
feature_1665	 	326.1724728515625	+1	498.1172180175781	0	0
feature_1666	 	259.2142514160156	+1	413.58843994140625	0	0
feature_1667	 	170.10495270996094	+1	226.44381713867188	0	0
feature_1668	 	572.3528317382812	+1	335.2039489746094	0	0
feature_1669	 	1945.6277826171874	+2	61.20008850097656	0	0
feature_1670	 	369.25105561523435	+1	398.027587890625	0	0
feature_1671	 	616.379137890625	+1	359.54241943359375	0	0
feature_1672	 	267.09627045898435	+1	80.45748138427734	0	0
feature_1673	 	1672.59128359375	+2	51.509498596191406	0	0
feature_1674	 	334.21394624023435	+1	424.3140869140625	0	0
feature_1675	 	1089.3018673828126	+1	61.20008850097656	0	0
feature_1676	 	803.4274166992187	+1	336.4239807128906	0	0
feature_1677	 	431.2157162597656	+1	343.8460693359375	0	0
feature_1678	 	273.1318539550781	+1	406.43951416015625	0	0
feature_1679	 	630.3948239257812	+1	329.13348388671875	0	0
feature_1680	 	235.15669526367188	+1	375.1905212402344	0	0
feature_1681	 	375.1711605957031	+1	384.7609558105469	0	0
feature_1682	 	604.26951875	+1	283.5102233886719	0	0
feature_1683	 	253.16725434570313	+1	376.3795471191406	0	0
feature_1684	 	1961.6509759765624	+2	61.20008850097656	0	0
feature_1685	 	693.3329342773437	+1	308.4490966796875	0	0
feature_1686	 	1799.607152734375	+2	52.75938415527344	0	0
feature_1687	 	2988.166723046875	+2	342.5674133300781	0	0
feature_1688	 	584.3106439453124	+2	281.1518249511719	0	0
feature_1689	 	593.2830075195312	+1	453.91265869140625	0	0
feature_1690	 	588.3834713867187	+1	345.0254211425781	0	0
feature_1691	 	428.21455659179685	+1	631.19140625	0	0
feature_1692	 	599.2487057617187	+1	285.8750305175781	0	0
feature_1693	 	190.13519562988282	+1	381.142822265625	0	0
feature_1694	 	590.2537106445312	+1	281.1518249511719	0	0
feature_1695	 	415.2059811523437	+1	324.3085632324219	0	0
feature_1696	 	427.29280366210935	+1	607.5070190429688	0	0
feature_1697	 	2867.11862734375	+2	352.29876708984375	0	0
feature_1698	 	655.2749508789062	+1	343.8460693359375	0	0
feature_1699	 	678.394762890625	+1	396.8160095214844	0	0
feature_1700	 	1420.593480859375	+2	363.1571350097656	0	0
feature_1701	 	601.2549313476562	+1	316.8763122558594	0	0
feature_1702	 	1151.8885373046876	+1	52.75938415527344	0	0
feature_1703	 	240.13559235839844	+1	349.8821105957031	0	0
feature_1704	 	459.2616146972656	+1	523.4430541992188	0	0
feature_1705	 	210.13627900390625	+1	357.1395568847656	0	0
feature_1706	 	322.17512788085935	+1	450.3861389160156	0	0
feature_1707	 	2430.961156640625	+2	355.9523620605469	0	0
feature_1708	 	222.12506379394532	+1	389.6326599121094	0	0
feature_1709	 	2910.1357171875	+2	363.1571350097656	0	0
feature_1710	 	2123.702367578125	+2	61.20008850097656	0	0
feature_1711	 	518.3413446289062	+2	289.41864013671875	0	0
feature_1712	 	285.1683529785156	+1	345.0254211425781	0	0
feature_1713	 	613.2634762695312	+1	289.41864013671875	0	0
feature_1714	 	392.21504487304685	+1	285.8750305175781	0	0
feature_1715	 	560.316637890625	+1	312.0740966796875	0	0
feature_1716	 	570.2950924804687	+1	276.4530029296875	0	0
feature_1717	 	2158.749730859375	+2	52.75938415527344	0	0
feature_1718	 	391.233141796875	+1	420.7302551269531	0	0
feature_1719	 	423.35554780273435	+1	648.92041015625	0	0
feature_1720	 	2649.04147890625	+2	348.6841735839844	0	0
feature_1721	 	290.1584958007812	+1	406.43951416015625	0	0
feature_1722	 	245.19853486328125	+1	98.17953491210938	0	0
feature_1723	 	2285.755101953125	+2	61.20008850097656	0	0
feature_1724	 	2783.101293359375	+2	345.0254211425781	0	0
feature_1725	 	158.14132966308594	+1	358.3487243652344	0	0
feature_1726	 	267.1830014160156	+1	406.43951416015625	0	0
feature_1727	 	153.15046967773438	+1	61.20008850097656	0	0
feature_1728	 	586.332262890625	+1	325.5163879394531	0	0
feature_1729	 	562.2138546875	+1	146.5718994140625	0	0
feature_1730	 	226.15634431152344	+1	381.142822265625	0	0
feature_1731	 	1996.6866205078124	+2	61.20008850097656	0	0
feature_1732	 	530.342516796875	+1	312.0740966796875	0	0
feature_1733	 	1168.706273828125	+2	359.54241943359375	0	0
feature_1734	 	2016.5614984375	+2	52.75938415527344	0	0
feature_1735	 	457.14253510742185	+1	62.45261001586914	0	0
feature_1736	 	371.17622651367185	+1	402.8215637207031	0	0
feature_1737	 	348.1908139160156	+1	591.9486694335938	0	0
feature_1738	 	2016.5528314453124	+2	61.20008850097656	0	0
feature_1739	 	471.28270234375	+1	568.8090209960938	0	0
feature_1740	 	426.2473324707031	+1	347.4400939941406	0	0
feature_1741	 	2371.926000390625	+2	342.5674133300781	0	0
feature_1742	 	469.3034848144531	+1	611.0703125	0	0
feature_1743	 	266.15108002929685	+1	367.9886474609375	0	0
feature_1744	 	241.16720856933594	+1	399.2216491699219	0	0
feature_1745	 	205.11310090332032	+1	352.29876708984375	0	0
feature_1746	 	599.3665036132812	+1	621.7589111328125	0	0
feature_1747	 	624.2881955078125	+1	343.8460693359375	0	0
feature_1748	 	763.4322995117187	+1	309.65325927734375	0	0
feature_1749	 	315.20418061523435	+1	321.8253479003906	0	0
feature_1750	 	2607.031225	+2	345.0254211425781	0	0
feature_1751	 	546.3375119140625	+1	312.0740966796875	0	0
feature_1752	 	316.2003048828125	+1	401.62774658203125	0	0
feature_1753	 	499.3504513671875	+1	646.5426025390625	0	0
feature_1754	 	206.13012971191407	+1	399.2216491699219	0	0
feature_1755	 	444.2718991210937	+1	600.3799438476562	0	0
feature_1756	 	255.19414033203125	+1	353.5516662597656	0	0
feature_1757	 	333.22996796875	+1	396.8160095214844	0	0
feature_1758	 	548.225329296875	+1	453.91265869140625	0	0
feature_1759	 	403.1989926269531	+1	500.4327087402344	0	0
feature_1760	 	431.230212109375	+1	500.4327087402344	0	0
feature_1761	 	266.1512631347656	+1	444.48382568359375	0	0
feature_1762	 	489.3296994140625	+1	601.5687866210938	0	0
feature_1763	 	574.3688229492187	+1	342.5674133300781	0	0
feature_1764	 	639.2437008789062	+1	337.64190673828125	0	0
feature_1765	 	444.25801362304685	+1	327.91888427734375	0	0
feature_1766	 	560.3525140625	+2	320.5846252441406	0	0
feature_1767	 	559.3211544921875	+1	353.5516662597656	0	0
feature_1768	 	459.2616146972656	+1	544.4166870117188	0	0
feature_1769	 	244.16691865234375	+1	377.588134765625	0	0
feature_1770	 	402.24727143554685	+1	333.99951171875	0	0
feature_1771	 	330.2262143066406	+1	230.88345336914062	0	0
feature_1772	 	2465.817113671875	+2	61.20008850097656	0	0
feature_1773	 	293.14696015625	+1	82.83937072753906	0	0
feature_1774	 	316.2032956054687	+1	385.9564208984375	0	0
feature_1775	 	261.147204296875	+1	399.2216491699219	0	0
feature_1776	 	221.1410244873047	+1	430.2729187011719	0	0
feature_1777	 	224.1406582763672	+1	399.2216491699219	0	0
feature_1778	 	544.3582638671875	+1	315.6947937011719	0	0
feature_1779	 	399.21138276367185	+1	70.86231994628906	0	0
feature_1780	 	1169.39988984375	+1	61.20008850097656	0	0
feature_1781	 	615.3975705078125	+1	605.1293334960938	0	0
feature_1782	 	313.174548046875	+1	142.2870635986328	0	0
feature_1783	 	353.2561215332031	+1	449.1982727050781	0	0
feature_1784	 	640.3372677734375	+1	327.91888427734375	0	0
feature_1785	 	267.1465329101562	+1	376.3795471191406	0	0
feature_1786	 	555.37645234375	+1	647.73291015625	0	0
feature_1787	 	696.3998288085937	+1	399.2216491699219	0	0
feature_1788	 	375.1524533203125	+1	220.97959899902344	0	0
feature_1789	 	258.19380463867185	+1	404.0281982421875	0	0
feature_1790	 	2733.06393984375	+2	364.3614196777344	0	0
feature_1791	 	2968.999242578125	+2	61.20008850097656	0	0
feature_1792	 	415.22020234375	+1	343.8460693359375	0	0
feature_1793	 	487.3503903320312	+1	635.9224853515625	0	0
feature_1794	 	417.2146481445312	+1	500.4327087402344	0	0
feature_1795	 	602.273656640625	+2	284.7020568847656	0	0
feature_1796	 	358.2212399414062	+1	329.13348388671875	0	0
feature_1797	 	464.238024609375	+1	551.040283203125	0	0
feature_1798	 	390.2014645507812	+1	597.9644165039062	0	0
feature_1799	 	316.2105587890625	+1	281.1518249511719	0	0
feature_1800	 	282.1825436523437	+1	450.3861389160156	0	0
feature_1801	 	598.3688229492187	+1	411.22998046875	0	0
feature_1802	 	1241.427721875	+1	52.75938415527344	0	0
feature_1803	 	290.14888276367185	+1	432.6463623046875	0	0
feature_1804	 	298.1927975585937	+1	414.771240234375	0	0
feature_1805	 	560.3527096679687	+1	320.5846252441406	0	0
feature_1806	 	1295.002673046875	+1	345.0254211425781	0	0
feature_1807	 	210.1614102294922	+1	476.2548828125	0	0
feature_1808	 	1854.50143984375	+2	61.20008850097656	0	0
feature_1809	 	223.09515656738282	+1	228.5416717529297	0	0
feature_1810	 	212.1153897216797	+1	51.509498596191406	0	0
feature_1811	 	271.21419038085935	+1	453.91265869140625	0	0
feature_1812	 	387.2617367675781	+1	594.3441162109375	0	0
feature_1813	 	531.3402584960937	+1	600.3799438476562	0	0
feature_1814	 	648.3031491210937	+1	316.8763122558594	0	0
feature_1815	 	335.1589840820312	+1	364.3614196777344	0	0
feature_1816	 	436.96223725585935	+1	62.45261001586914	0	0
feature_1817	 	684.2325314453125	+1	337.64190673828125	0	0
feature_1818	 	360.20039643554685	+1	234.83306884765625	0	0
feature_1819	 	240.1356076171875	+1	577.4818115234375	0	0
feature_1820	 	371.26655854492185	+1	591.9486694335938	0	0
feature_1821	 	292.139391796875	+1	401.62774658203125	0	0
feature_1822	 	375.23811616210935	+1	449.1982727050781	0	0
feature_1823	 	1182.7220208984374	+2	364.3614196777344	0	0
feature_1824	 	671.2175778320312	+1	333.99951171875	0	0
feature_1825	 	2644.89450625	+2	61.20008850097656	0	0
feature_1826	 	688.3372067382812	+1	369.1773376464844	0	0
feature_1827	 	702.352770703125	+1	373.9901123046875	0	0
feature_1828	 	382.23506440429685	+1	607.5070190429688	0	0
feature_1829	 	370.2350338867187	+1	594.3441162109375	0	0
feature_1830	 	200.11557282714844	+1	320.5846252441406	0	0
feature_1831	 	442.2423581054687	+1	341.3302307128906	0	0
feature_1832	 	445.2308529785156	+1	336.4239807128906	0	0
feature_1833	 	570.2068966796875	+1	453.91265869140625	0	0
feature_1834	 	515.3452633789062	+1	645.353515625	0	0
feature_1835	 	1961.660863671875	+2	52.75938415527344	0	0
feature_1836	 	382.1987790039062	+1	611.0703125	0	0
feature_1837	 	436.29316987304685	+1	435.0201721191406	0	0
feature_1838	 	725.2283810546875	+1	375.1905212402344	0	0
feature_1839	 	280.16389741210935	+1	382.34136962890625	0	0
feature_1840	 	689.2958859375	+1	369.1773376464844	0	0
feature_1841	 	300.1316403320312	+1	331.57550048828125	0	0
feature_1842	 	308.1597165039062	+1	405.2297058105469	0	0
feature_1843	 	495.15376557617185	+1	352.29876708984375	0	0
feature_1844	 	719.306383984375	+1	406.43951416015625	0	0
